STOP_FRISK_ID,STOP_FRISK_TIME,MONTH2,DAY2,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,SUSPECT_ARRESTED_FLAG,FRISKED_FLAG,PHYSICAL_FORCE_WEAPON_IMPACT_FLAG,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,STOP_LOCATION_BORO_NAME
5993,22:34:00,April,Saturday,CRIMINAL POSSESSION OF MARIHUANA,5,N,N,(null),27,MALE,BLACK,BROOKLYN
5994,22:34:00,April,Saturday,CRIMINAL POSSESSION OF MARIHUANA,5,N,N,(null),24,MALE,BLACK,BROOKLYN
5995,10:52:00,April,Sunday,PETIT LARCENY,5,Y,Y,(null),47,MALE,BLACK,BROOKLYN
5996,0:20:00,May,Monday,UNAUTHORIZED USE OF A VEHICLE,23,Y,Y,(null),40,MALE,WHITE HISPANIC,BROOKLYN
5997,6:00:00,May,Wednesday,BURGLARY,20,Y,N,(null),23,MALE,WHITE,BROOKLYN
5998,19:18:00,May,Thursday,ROBBERY,2,N,N,(null),16,MALE,BLACK,BROOKLYN
5999,19:18:00,May,Thursday,ROBBERY,2,N,N,(null),16,MALE,BLACK,BROOKLYN
6000,19:18:00,May,Thursday,ROBBERY,2,N,N,(null),16,MALE,BLACK,BROOKLYN
6001,19:18:00,May,Thursday,ROBBERY,2,N,N,(null),16,MALE,BLACK,BROOKLYN
6002,16:00:00,March,Tuesday,CPW,5,N,Y,(null),16,MALE,BLACK,BROOKLYN
6003,16:00:00,March,Tuesday,CPW,5,N,Y,(null),17,MALE,BLACK,BROOKLYN
6004,11:50:00,May,Monday,ASSAULT,26,Y,Y,(null),24,MALE,BLACK,BROOKLYN
6005,1:08:00,May,Friday,ROBBERY,3,Y,N,(null),22,FEMALE,WHITE,BROOKLYN
6006,19:40:00,May,Friday,ASSAULT,8,N,Y,(null),17,MALE,BLACK,BROOKLYN
6007,9:21:00,May,Saturday,CPW,4,N,Y,(null),36,MALE,BLACK,BROOKLYN
6008,2:50:00,May,Friday,PETIT LARCENY,2,N,N,(null),58,MALE,BLACK,BROOKLYN
6009,19:58:00,May,Friday,ASSAULT,20,N,Y,(null),30,MALE,WHITE HISPANIC,BROOKLYN
6010,9:00:00,May,Sunday,PETIT LARCENY,10,N,N,(null),49,MALE,WHITE,BROOKLYN
6011,10:55:00,May,Sunday,PETIT LARCENY,5,N,N,(null),49,MALE,WHITE,BROOKLYN
6012,2:30:00,May,Wednesday,GRAND LARCENY,3,Y,Y,(null),17,MALE,WHITE HISPANIC,BROOKLYN
6013,2:30:00,May,Wednesday,GRAND LARCENY,3,Y,Y,(null),17,MALE,WHITE HISPANIC,BROOKLYN
6014,16:35:00,May,Tuesday,CPW,10,Y,Y,(null),62,MALE,WHITE HISPANIC,BROOKLYN
6015,7:58:00,June,Thursday,CRIMINAL TRESPASS,5,N,N,(null),28,MALE,WHITE,BROOKLYN
6016,22:35:00,June,Friday,ROBBERY,2,N,Y,(null),17,MALE,BLACK,BROOKLYN
6017,11:20:00,May,Monday,CRIMINAL POSSESSION OF MARIHUANA,15,N,Y,(null),19,MALE,BLACK,BROOKLYN
6018,11:20:00,May,Monday,CRIMINAL POSSESSION OF MARIHUANA,15,N,Y,(null),20,MALE,WHITE HISPANIC,BROOKLYN
6019,11:20:00,May,Monday,CRIMINAL POSSESSION OF MARIHUANA,15,N,Y,(null),19,MALE,BLACK,BROOKLYN
6020,11:20:00,May,Monday,CRIMINAL POSSESSION OF MARIHUANA,15,N,Y,(null),19,MALE,BLACK,BROOKLYN
6021,17:55:00,May,Wednesday,CPW,10,N,Y,(null),20,MALE,WHITE HISPANIC,BROOKLYN
6022,17:55:00,May,Wednesday,CPW,10,N,Y,(null),19,MALE,BLACK,BROOKLYN
6023,18:40:00,May,Tuesday,ASSAULT,9,N,Y,(null),45,MALE,BLACK,BROOKLYN
6024,1:15:00,May,Friday,ROBBERY,5,N,N,(null),32,MALE,BLACK,BROOKLYN
6025,9:45:00,June,Friday,CPW,5,N,Y,(null),50,MALE,BLACK,BROOKLYN
6026,15:28:00,June,Friday,CPW,5,N,N,(null),36,MALE,BLACK,BROOKLYN
6027,13:14:00,June,Monday,PETIT LARCENY,15,N,Y,(null),15,MALE,BLACK,BROOKLYN
6028,3:35:00,June,Wednesday,ASSAULT,2,N,N,(null),50,MALE,BLACK,BROOKLYN
6029,1:28:00,June,Friday,PETIT LARCENY,1,N,N,(null),32,MALE,WHITE,BROOKLYN
6030,17:05:00,June,Wednesday,ASSAULT,5,Y,Y,(null),42,MALE,BLACK,BROOKLYN
6031,17:05:00,June,Wednesday,ASSAULT,5,N,Y,(null),41,MALE,BLACK,BROOKLYN
6032,11:41:00,June,Wednesday,CPW,10,Y,Y,(null),15,MALE,BLACK,BROOKLYN
6033,1:55:00,July,Monday,CPW,15,N,Y,(null),49,MALE,BLACK,BROOKLYN
6034,23:40:00,July,Thursday,ASSAULT,3,N,N,(null),(null),MALE,BLACK,BROOKLYN
6035,10:00:00,July,Friday,BURGLARY,20,N,N,(null),22,FEMALE,BLACK,BROOKLYN
6036,10:00:00,July,Friday,BURGLARY,20,N,N,(null),21,FEMALE,BLACK,BROOKLYN
6037,7:10:00,July,Wednesday,CRIMINAL TRESPASS,2,Y,Y,(null),18,FEMALE,WHITE HISPANIC,BROOKLYN
6038,6:35:00,July,Wednesday,BURGLARY,10,N,N,(null),70,MALE,WHITE,BROOKLYN
6039,7:26:00,July,Thursday,PETIT LARCENY,3,N,N,(null),41,MALE,WHITE,BROOKLYN
6040,1:42:00,July,Saturday,RECKLESS ENDANGERMENT,30,N,Y,(null),33,MALE,BLACK,BROOKLYN
6041,1:50:00,July,Saturday,RECKLESS ENDANGERMENT,5,N,Y,(null),34,MALE,BLACK,BROOKLYN
6042,1:25:00,July,Friday,GRAND LARCENY AUTO,5,N,N,(null),27,FEMALE,WHITE,BROOKLYN
6043,12:42:00,August,Sunday,PETIT LARCENY,12,Y,N,(null),31,MALE,WHITE HISPANIC,BROOKLYN
6044,10:40:00,August,Sunday,PETIT LARCENY,10,N,Y,(null),19,MALE,BLACK,BROOKLYN
6045,10:40:00,August,Sunday,PETIT LARCENY,10,N,N,(null),20,FEMALE,BLACK,BROOKLYN
6046,23:52:00,August,Tuesday,GRAND LARCENY AUTO,5,N,N,(null),47,MALE,BLACK,BROOKLYN
6047,17:48:00,August,Saturday,GRAND LARCENY,10,N,N,(null),40,MALE,BLACK,BROOKLYN
6048,2:30:00,August,Monday,UNAUTHORIZED USE OF A VEHICLE,10,Y,N,(null),61,MALE,WHITE HISPANIC,BROOKLYN
6049,23:05:00,September,Saturday,ASSAULT,25,N,N,(null),30,MALE,BLACK,BROOKLYN
6050,23:05:00,September,Saturday,ASSAULT,25,N,N,(null),30,MALE,BLACK,BROOKLYN
6051,13:18:00,September,Monday,ROBBERY,10,N,Y,(null),33,MALE,WHITE,BROOKLYN
6052,0:39:00,September,Saturday,CRIMINAL MISCHIEF,15,N,N,(null),25,FEMALE,BLACK,BROOKLYN
6053,0:39:00,September,Saturday,CRIMINAL MISCHIEF,15,N,N,(null),25,FEMALE,BLACK,BROOKLYN
6054,12:55:00,September,Tuesday,PETIT LARCENY,30,N,Y,(null),51,MALE,BLACK,BROOKLYN
6055,18:25:00,September,Friday,CPW,20,N,Y,(null),21,MALE,BLACK,BROOKLYN
6056,18:25:00,September,Friday,CPW,20,N,Y,(null),25,MALE,BLACK,BROOKLYN
6057,15:05:00,August,Sunday,CPW,5,N,Y,(null),13,MALE,BLACK,BROOKLYN
6058,15:05:00,August,Sunday,CPW,5,N,Y,(null),15,MALE,BLACK,BROOKLYN
6059,15:05:00,August,Sunday,CPW,5,N,Y,(null),14,MALE,BLACK,BROOKLYN
6060,15:10:00,October,Friday,ROBBERY,20,N,Y,(null),15,MALE,BLACK,BROOKLYN
6061,15:10:00,October,Friday,ROBBERY,20,N,Y,(null),14,MALE,BLACK,BROOKLYN
6062,15:10:00,October,Friday,ROBBERY,20,N,Y,(null),15,MALE,BLACK,BROOKLYN
6063,15:10:00,October,Friday,ROBBERY,20,N,Y,(null),15,MALE,BLACK,BROOKLYN
6064,15:10:00,October,Friday,ROBBERY,20,N,Y,(null),15,MALE,BLACK,BROOKLYN
6065,15:10:00,October,Friday,ROBBERY,20,N,Y,(null),15,MALE,BLACK,BROOKLYN
6066,15:10:00,October,Friday,ROBBERY,20,N,Y,(null),15,MALE,BLACK,BROOKLYN
6067,15:10:00,October,Friday,ROBBERY,20,N,Y,(null),15,MALE,(null),BROOKLYN
6068,6:10:00,October,Wednesday,PETIT LARCENY,0,N,N,(null),22,MALE,WHITE,BROOKLYN
6069,17:52:00,October,Wednesday,CRIMINAL SALE OF CONTROLLED SUBSTANCE,2,N,N,(null),22,MALE,WHITE,BROOKLYN
6070,2:50:00,October,Wednesday,GRAND LARCENY,10,N,N,(null),26,MALE,BLACK,BROOKLYN
6071,12:45:00,October,Tuesday,BURGLARY,5,N,Y,(null),42,MALE,BLACK,BROOKLYN
6072,23:20:00,October,Tuesday,BURGLARY,7,N,Y,(null),18,MALE,BLACK,BROOKLYN
6073,22:30:00,October,Wednesday,RECKLESS ENDANGERMENT,5,Y,Y,(null),33,MALE,BLACK,BROOKLYN
6074,1:00:00,October,Friday,ROBBERY,5,N,N,(null),25,MALE,BLACK,BROOKLYN
6075,21:30:00,October,Saturday,CRIMINAL POSSESSION OF MARIHUANA,20,N,N,(null),17,MALE,WHITE,BROOKLYN
6076,21:30:00,October,Saturday,CRIMINAL POSSESSION OF MARIHUANA,20,N,Y,(null),18,MALE,WHITE,BROOKLYN
6077,1:00:00,October,Monday,BURGLARY,5,N,N,(null),19,MALE,WHITE HISPANIC,BROOKLYN
6078,3:15:00,November,Friday,OTHER,1,N,N,(null),35,FEMALE,BLACK,BROOKLYN
6079,22:20:00,November,Friday,ROBBERY,10,N,Y,(null),22,MALE,BLACK,BROOKLYN
6080,21:33:00,November,Monday,CPW,2,N,Y,(null),23,MALE,BLACK,BROOKLYN
6081,1:02:00,November,Thursday,CRIMINAL TRESPASS,3,N,N,(null),38,MALE,BLACK,BROOKLYN
6082,11:40:00,November,Saturday,CPW,20,Y,Y,(null),27,MALE,BLACK,BROOKLYN
6083,17:17:00,November,Saturday,ASSAULT,20,Y,Y,(null),15,MALE,BLACK,BROOKLYN
6084,17:17:00,November,Saturday,ASSAULT,20,Y,Y,(null),15,MALE,BLACK,BROOKLYN
6085,17:17:00,November,Saturday,ASSAULT,20,Y,Y,(null),15,MALE,BLACK,BROOKLYN
6086,17:17:00,November,Saturday,ASSAULT,20,Y,Y,(null),15,MALE,BLACK,BROOKLYN
6087,17:17:00,November,Saturday,ASSAULT,20,Y,Y,(null),14,MALE,BLACK,BROOKLYN
6088,16:05:00,November,Wednesday,ASSAULT,10,N,Y,(null),28,MALE,BLACK,BROOKLYN
6089,16:30:00,November,Thursday,CRIMINAL POSSESSION OF MARIHUANA,5,N,N,(null),24,MALE,WHITE HISPANIC,BROOKLYN
6090,5:00:00,December,Saturday,CPW,15,Y,Y,(null),34,MALE,BLACK,BROOKLYN
6091,9:35:00,December,Saturday,CPW,10,Y,Y,(null),60,MALE,BLACK,BROOKLYN
6092,23:08:00,December,Sunday,BURGLARY,8,N,Y,(null),56,MALE,BLACK,BROOKLYN
6093,14:18:00,December,Tuesday,BURGLARY,13,N,N,(null),14,MALE,BLACK,BROOKLYN
6094,10:47:00,December,Thursday,CPW,5,N,Y,(null),36,MALE,BLACK,BROOKLYN
6095,19:47:00,December,Saturday,CRIMINAL MISCHIEF,12,Y,N,(null),38,FEMALE,BLACK,BROOKLYN
6096,14:18:00,December,Tuesday,BURGLARY,13,N,N,(null),15,MALE,BLACK,BROOKLYN
6097,8:22:00,December,Friday,ROBBERY,20,Y,Y,(null),22,MALE,BLACK,BROOKLYN
6098,8:22:00,December,Friday,ROBBERY,20,N,Y,(null),24,MALE,BLACK,BROOKLYN
6099,15:20:00,November,Wednesday,GRAND LARCENY,10,N,Y,(null),37,MALE,BLACK,BROOKLYN
6100,0:42:00,January,Saturday,BURGLARY,10,N,Y,(null),25,MALE,BLACK,BROOKLYN
6101,0:42:00,January,Saturday,BURGLARY,10,N,Y,(null),33,MALE,BLACK,BROOKLYN
6102,0:42:00,January,Saturday,BURGLARY,10,N,Y,(null),26,MALE,BLACK,BROOKLYN
6103,0:42:00,January,Saturday,BURGLARY,10,N,Y,(null),21,MALE,BLACK,BROOKLYN
6104,11:45:00,January,Tuesday,CPW,10,N,Y,(null),14,MALE,ASIAN/PAC.ISL,BROOKLYN
6105,11:45:00,January,Tuesday,CPW,10,Y,Y,(null),17,MALE,WHITE HISPANIC,BROOKLYN
6106,0:35:00,January,Sunday,PETIT LARCENY,3,N,Y,(null),50,FEMALE,BLACK,BROOKLYN
6107,11:30:00,February,Thursday,CRIMINAL SALE OF CONTROLLED SUBSTANCE,15,N,Y,(null),32,MALE,BLACK,BROOKLYN
6108,15:00:00,February,Tuesday,BURGLARY,5,N,Y,(null),40,MALE,WHITE HISPANIC,BROOKLYN
6109,15:00:00,February,Tuesday,BURGLARY,5,N,Y,(null),56,MALE,WHITE HISPANIC,BROOKLYN
6110,14:30:00,February,Monday,GRAND LARCENY AUTO,5,N,N,(null),50,MALE,BLACK,BROOKLYN
6111,22:54:00,February,Wednesday,OTHER,15,Y,N,(null),26,MALE,WHITE HISPANIC,BROOKLYN
6112,13:55:00,March,Wednesday,CRIMINAL POSSESSION OF MARIHUANA,10,N,Y,(null),18,MALE,WHITE HISPANIC,BROOKLYN
6113,3:05:00,March,Tuesday,PETIT LARCENY,15,N,Y,(null),46,MALE,BLACK HISPANIC,BROOKLYN
6114,11:25:00,March,Thursday,CPSP,5,Y,Y,(null),27,MALE,WHITE,BROOKLYN
6115,4:54:00,March,Friday,BURGLARY,15,N,Y,(null),30,MALE,BLACK HISPANIC,BROOKLYN
6116,0:59:00,March,Friday,BURGLARY,6,N,Y,(null),23,MALE,WHITE HISPANIC,BROOKLYN
6117,15:20:00,March,Thursday,THEFT OF SERVICES,4,Y,N,(null),22,MALE,BLACK,BROOKLYN
6118,11:15:00,April,Tuesday,AUTO STRIPPIG,40,N,Y,(null),20,MALE,BLACK HISPANIC,BROOKLYN
6119,11:15:00,April,Tuesday,AUTO STRIPPIG,40,N,Y,(null),20,MALE,WHITE HISPANIC,BROOKLYN
6120,11:15:00,April,Tuesday,AUTO STRIPPIG,40,N,Y,(null),18,MALE,BLACK HISPANIC,BROOKLYN
6121,11:15:00,April,Tuesday,AUTO STRIPPIG,40,N,Y,(null),18,MALE,BLACK HISPANIC,BROOKLYN
6122,12:00:00,April,Friday,CRIMINAL MISCHIEF,20,N,Y,(null),42,MALE,WHITE,BROOKLYN
6123,20:55:00,April,Saturday,BURGLARY,5,N,Y,(null),17,MALE,WHITE HISPANIC,BROOKLYN
6124,21:32:00,April,Wednesday,UNAUTHORIZED USE OF A VEHICLE,10,Y,Y,(null),(null),MALE,BLACK,BROOKLYN
6125,23:00:00,April,Thursday,UNAUTHORIZED USE OF A VEHICLE,7,Y,Y,(null),18,MALE,BLACK HISPANIC,BROOKLYN
6126,10:00:00,April,Monday,BURGLARY,10,N,Y,(null),31,MALE,WHITE HISPANIC,BROOKLYN
6127,0:59:00,March,Thursday,BURGLARY,6,N,Y,(null),40,MALE,WHITE HISPANIC,BROOKLYN
6128,16:00:00,May,Friday,ASSAULT,10,N,N,(null),19,MALE,WHITE HISPANIC,BROOKLYN
6129,16:40:00,May,Friday,PETIT LARCENY,20,N,N,(null),16,MALE,WHITE HISPANIC,BROOKLYN
6130,19:48:00,June,Saturday,ASSAULT,5,N,N,(null),14,MALE,BLACK,BROOKLYN
6131,2:29:00,June,Thursday,OTHER,7,Y,N,(null),30,MALE,BLACK,BROOKLYN
6132,22:20:00,June,Friday,ROBBERY,5,Y,N,(null),18,MALE,WHITE HISPANIC,BROOKLYN
6133,11:35:00,June,Friday,BURGLARY,10,N,Y,(null),17,MALE,ASIAN/PAC.ISL,BROOKLYN
6134,5:30:00,April,Monday,CPW,1,Y,N,(null),20,MALE,ASIAN/PAC.ISL,BROOKLYN
6135,2:52:00,June,Friday,UNAUTHORIZED USE OF A VEHICLE,5,N,N,(null),(null),MALE,BLACK,BROOKLYN
6136,14:07:00,July,Friday,CRIMINAL SALE OF CONTROLLED SUBSTANCE,5,N,Y,(null),16,MALE,BLACK HISPANIC,BROOKLYN
6137,14:07:00,July,Friday,CRIMINAL SALE OF CONTROLLED SUBSTANCE,5,N,N,(null),21,MALE,BLACK HISPANIC,BROOKLYN
6138,14:07:00,July,Friday,CRIMINAL SALE OF CONTROLLED SUBSTANCE,5,N,N,(null),20,MALE,BLACK HISPANIC,BROOKLYN
6139,12:50:00,July,Wednesday,PETIT LARCENY,20,Y,N,(null),40,MALE,BLACK,BROOKLYN
6140,19:48:00,June,Saturday,ASSAULT,12,N,Y,(null),14,MALE,BLACK,BROOKLYN
6141,0:43:00,September,Thursday,ASSAULT,30,N,N,(null),18,MALE,BLACK,BROOKLYN
6142,21:10:00,September,Wednesday,CPSP,15,N,Y,(null),15,MALE,WHITE,BROOKLYN
6143,0:35:00,September,Sunday,CRIMINAL TRESPASS,7,N,N,(null),20,MALE,WHITE,BROOKLYN
6144,0:35:00,September,Sunday,CRIMINAL TRESPASS,7,N,N,(null),20,MALE,WHITE,BROOKLYN
6145,0:33:00,October,Tuesday,ASSAULT,5,N,N,(null),23,MALE,WHITE,BROOKLYN
6146,6:50:00,September,Saturday,CPW,5,N,Y,(null),21,MALE,WHITE,BROOKLYN
6147,13:40:00,October,Wednesday,ASSAULT,5,N,N,(null),27,MALE,WHITE HISPANIC,BROOKLYN
6148,9:40:00,November,Wednesday,BURGLARY,15,N,N,(null),39,MALE,BLACK,BROOKLYN
6149,12:15:00,November,Monday,OTHER,10,N,N,(null),18,MALE,(null),BROOKLYN
6150,0:18:00,December,Tuesday,PETIT LARCENY,10,N,N,(null),48,MALE,WHITE,BROOKLYN
6151,0:18:00,December,Tuesday,PETIT LARCENY,10,N,N,(null),58,MALE,BLACK,BROOKLYN
6152,13:30:00,January,Monday,CPW,5,N,Y,(null),45,MALE,BLACK,BROOKLYN
6153,19:24:00,January,Monday,MENACING,7,N,N,(null),57,MALE,BLACK,BROOKLYN
6154,11:35:00,January,Wednesday,ASSAULT,30,N,N,(null),24,MALE,BLACK,BROOKLYN
6155,11:35:00,January,Wednesday,ASSAULT,30,N,N,(null),25,MALE,BLACK,BROOKLYN
6156,11:35:00,January,Wednesday,ASSAULT,30,N,N,(null),22,MALE,BLACK,BROOKLYN
6157,23:58:00,January,Friday,CPW,3,Y,Y,(null),26,MALE,BLACK,BROOKLYN
6158,5:02:00,January,Thursday,ROBBERY,5,N,N,(null),(null),FEMALE,BLACK,BROOKLYN
6159,5:02:00,January,Thursday,ROBBERY,5,N,N,(null),(null),FEMALE,BLACK,BROOKLYN
6160,5:00:00,January,Saturday,CPW,10,N,Y,(null),27,MALE,BLACK,BROOKLYN
6161,11:12:00,January,Sunday,CRIMINAL TRESPASS,10,N,N,(null),18,FEMALE,BLACK,BROOKLYN
6162,11:12:00,January,Sunday,CRIMINAL TRESPASS,10,N,N,(null),15,MALE,BLACK,BROOKLYN
6163,11:12:00,January,Sunday,CRIMINAL TRESPASS,10,N,N,(null),17,MALE,BLACK,BROOKLYN
6164,11:12:00,January,Sunday,CRIMINAL TRESPASS,10,N,N,(null),17,MALE,WHITE,BROOKLYN
6165,12:05:00,January,Monday,CPW,3,N,Y,(null),36,MALE,BLACK,BROOKLYN
6166,1:50:00,January,Saturday,GRAND LARCENY AUTO,10,N,Y,(null),40,MALE,BLACK,BROOKLYN
6167,20:20:00,January,Monday,FORCIBLE TOUCHING,10,N,Y,(null),49,MALE,BLACK,BROOKLYN
6168,20:42:00,January,Thursday,CRIMINAL POSSESSION OF FORGED INSTRUMENT,2,Y,Y,(null),16,MALE,BLACK,BROOKLYN
6169,1:15:00,February,Wednesday,MURDER,20,N,Y,(null),35,MALE,BLACK,BROOKLYN
6170,20:28:00,February,Wednesday,ASSAULT,203,Y,Y,(null),24,MALE,BLACK,BROOKLYN
6171,2:10:00,February,Friday,CPW,10,N,Y,(null),14,FEMALE,BLACK,BROOKLYN
6172,0:02:00,February,Sunday,ROBBERY,10,N,Y,(null),23,MALE,BLACK,BROOKLYN
6173,0:02:00,February,Sunday,ROBBERY,10,N,Y,(null),33,MALE,BLACK,BROOKLYN
6174,0:02:00,February,Sunday,ROBBERY,10,N,Y,(null),18,MALE,BLACK,BROOKLYN
6175,20:57:00,February,Friday,ROBBERY,10,N,Y,(null),14,MALE,WHITE HISPANIC,BROOKLYN
6176,17:49:00,February,Wednesday,ROBBERY,5,N,N,(null),(null),MALE,BLACK,BROOKLYN
6177,3:36:00,February,Saturday,CPW,2,N,Y,(null),30,MALE,BLACK,BROOKLYN
6178,17:36:00,February,Sunday,CPW,3,N,Y,(null),16,MALE,BLACK,BROOKLYN
6179,23:45:00,March,Thursday,GRAND LARCENY AUTO,10,Y,Y,(null),28,MALE,BLACK,BROOKLYN
6180,3:15:00,March,Friday,GRAND LARCENY,45,N,Y,(null),23,MALE,BLACK,BROOKLYN
6181,12:26:00,March,Friday,ASSAULT,5,N,N,(null),16,MALE,BLACK,BROOKLYN
6182,0:26:00,March,Wednesday,CPW,5,N,Y,(null),35,MALE,BLACK,BROOKLYN
6183,2:30:00,February,Monday,CPW,5,N,Y,(null),26,MALE,WHITE HISPANIC,BROOKLYN
6184,3:40:00,March,Sunday,OTHER,15,N,Y,(null),25,MALE,BLACK,BROOKLYN
6185,3:40:00,March,Sunday,CPW,15,N,N,(null),30,MALE,BLACK,BROOKLYN
6186,17:44:00,March,Sunday,ASSAULT,15,N,Y,(null),26,FEMALE,BLACK,BROOKLYN
6187,17:55:00,March,Monday,CPW,10,N,N,(null),52,MALE,BLACK,BROOKLYN
6188,17:55:00,March,Monday,CPW,10,N,N,(null),30,MALE,BLACK,BROOKLYN
6189,17:27:00,March,Wednesday,CPW,25,N,Y,(null),20,MALE,BLACK,BROOKLYN
6190,0:10:00,March,Sunday,CPW,1,Y,Y,(null),18,MALE,BLACK,BROOKLYN
6191,21:05:00,March,Wednesday,GRAND LARCENY,5,N,Y,(null),16,MALE,BLACK,BROOKLYN
6192,13:30:00,March,Thursday,THEFT OF SERVICES,5,Y,N,(null),34,MALE,BLACK,BROOKLYN
6193,1:45:00,March,Saturday,ROBBERY,10,N,Y,(null),18,MALE,(null),BROOKLYN
6194,23:55:00,March,Monday,CPW,15,N,Y,(null),28,MALE,BLACK,BROOKLYN
6195,21:40:00,March,Thursday,ASSAULT,5,Y,Y,(null),21,MALE,BLACK,BROOKLYN
6196,18:58:00,March,Monday,GRAND LARCENY,10,N,N,(null),21,MALE,BLACK,BROOKLYN
6197,2:30:00,March,Wednesday,CPW,2,N,Y,(null),18,MALE,BLACK,BROOKLYN
6198,2:30:00,March,Wednesday,CPW,1,N,Y,(null),19,MALE,BLACK,BROOKLYN
6199,18:21:00,April,Saturday,CPW,2,N,Y,(null),14,MALE,BLACK,BROOKLYN
6200,13:04:00,April,Monday,CPW,10,N,Y,(null),23,MALE,BLACK,BROOKLYN
6201,0:40:00,March,Friday,CPW,5,N,Y,(null),20,MALE,BLACK,BROOKLYN
6202,21:36:00,April,Thursday,CPW,5,Y,Y,(null),44,MALE,BLACK,BROOKLYN
6203,1:07:00,April,Friday,CPW,5,N,Y,(null),40,MALE,BLACK,BROOKLYN
6204,23:30:00,April,Friday,CPW,5,Y,Y,(null),26,MALE,BLACK,BROOKLYN
6205,20:45:00,April,Tuesday,CPW,5,Y,Y,(null),24,MALE,BLACK,BROOKLYN
6206,19:15:00,April,Tuesday,BURGLARY,38,Y,N,(null),51,MALE,BLACK,BROOKLYN
6207,19:15:00,April,Tuesday,BURGLARY,38,Y,N,(null),39,MALE,BLACK,BROOKLYN
6208,2:05:00,April,Wednesday,CPW,5,Y,Y,Y,23,MALE,BLACK,BROOKLYN
6209,14:28:00,April,Friday,OTHER,5,N,Y,(null),43,MALE,BLACK,BROOKLYN
6210,9:01:00,April,Saturday,CRIMINAL TRESPASS,10,N,N,(null),78,MALE,BLACK,BROOKLYN
6211,12:39:00,April,Saturday,ROBBERY,10,N,Y,(null),22,MALE,BLACK,BROOKLYN
6212,14:55:00,April,Thursday,CPW,1,N,N,(null),27,FEMALE,BLACK,BROOKLYN
6213,20:20:00,April,Thursday,CPW,3,Y,Y,(null),19,MALE,BLACK,BROOKLYN
6214,14:59:00,April,Thursday,CPW,20,N,N,(null),27,FEMALE,BLACK,BROOKLYN
6215,14:59:00,April,Thursday,CPW,20,N,N,(null),23,MALE,BLACK,BROOKLYN
6216,16:40:00,April,Monday,CPW,5,N,Y,(null),20,MALE,BLACK,BROOKLYN
6217,19:10:00,April,Monday,CPW,2,Y,Y,(null),17,MALE,BLACK,BROOKLYN
6218,2:35:00,April,Friday,ROBBERY,2,N,Y,(null),20,MALE,BLACK,BROOKLYN
6219,2:10:00,April,Thursday,CPW,5,N,Y,(null),38,MALE,WHITE HISPANIC,BROOKLYN
6220,3:21:00,April,Sunday,CPW,45,N,Y,(null),31,MALE,BLACK,BROOKLYN
6221,13:01:00,April,Sunday,ROBBERY,14,Y,Y,(null),31,MALE,BLACK,BROOKLYN
6222,13:00:00,April,Sunday,ROBBERY,23,Y,N,(null),29,MALE,BLACK,BROOKLYN
6223,12:57:00,April,Sunday,ROBBERY,23,N,N,(null),27,MALE,BLACK,BROOKLYN
6224,20:10:00,April,Thursday,CPW,1,Y,Y,(null),37,MALE,BLACK,BROOKLYN
6225,12:20:00,May,Sunday,GRAND LARCENY,5,N,N,(null),17,MALE,BLACK,BROOKLYN
6226,10:24:00,May,Tuesday,ROBBERY,1,N,N,(null),18,MALE,BLACK,BROOKLYN
6227,19:26:00,May,Monday,ROBBERY,34,Y,Y,(null),14,MALE,BLACK,BROOKLYN
6228,4:40:00,May,Tuesday,PETIT LARCENY,5,N,N,(null),(null),MALE,BLACK,BROOKLYN
6229,14:02:00,May,Tuesday,CPW,31,N,Y,(null),25,FEMALE,BLACK,BROOKLYN
6230,14:00:00,May,Tuesday,MENACING,31,N,Y,(null),30,MALE,BLACK,BROOKLYN
6231,10:47:00,May,Wednesday,CPW,30,N,Y,(null),36,MALE,BLACK,BROOKLYN
6232,21:00:00,May,Thursday,CPW,5,N,N,(null),20,MALE,BLACK,BROOKLYN
6233,20:50:00,May,Friday,BURGLARY,100,N,Y,(null),27,MALE,BLACK,BROOKLYN
6234,20:50:00,May,Friday,BURGLARY,100,N,Y,(null),45,MALE,BLACK,BROOKLYN
6235,20:50:00,May,Friday,BURGLARY,100,N,Y,(null),36,MALE,BLACK,BROOKLYN
6236,20:50:00,May,Friday,BURGLARY,100,N,Y,(null),46,FEMALE,BLACK,BROOKLYN
6237,20:50:00,May,Friday,BURGLARY,100,N,Y,(null),24,FEMALE,BLACK,BROOKLYN
6238,20:50:00,May,Friday,BURGLARY,100,N,Y,(null),20,FEMALE,BLACK,BROOKLYN
6239,0:35:00,May,Saturday,CPW,15,N,Y,(null),24,MALE,BLACK,BROOKLYN
6240,0:35:00,May,Saturday,CPW,15,N,Y,(null),34,FEMALE,BLACK,BROOKLYN
6241,0:35:00,May,Saturday,CPW,15,N,Y,(null),24,MALE,BLACK,BROOKLYN
6242,0:35:00,May,Saturday,CPW,15,N,Y,(null),21,MALE,BLACK,BROOKLYN
6243,0:35:00,May,Saturday,CPW,15,N,Y,(null),25,MALE,BLACK,BROOKLYN
6244,0:35:00,May,Saturday,CPW,15,N,Y,(null),27,FEMALE,BLACK,BROOKLYN
